totalProteinIdealInAllMeals,proteinSourceFirstMealFirstFoodProteinCoeficient,proteinSourceFirstMealSecondFoodProteinCoeficient,proteinSourceFirstMealThirdFoodProteinCoeficient,proteinSourceFirstMealFirstFoodKcalCoeficient,proteinSourceFirstMealSecondFoodKcalCoeficient,proteinSourceFirstMealThirdFoodKcalCoeficient,proteinSourceSecondMealFirstFoodProteinCoeficient,proteinSourceSecondMealSecondFoodProteinCoeficient,proteinSourceSecondMealThirdFoodProteinCoeficient,proteinSourceSecondMealFirstFoodKcalCoeficient,proteinSourceSecondMealSecondFoodKcalCoeficient,proteinSourceSecondMealThirdFoodKcalCoeficient,proteinSourceThirdMealFirstFoodProteinCoeficient,proteinSourceThirdMealSecondFoodProteinCoeficient,proteinSourceThirdMealThirdFoodProteinCoeficient,proteinSourceThirdMealFirstFoodKcalCoeficient,proteinSourceThirdMealSecondFoodKcalCoeficient,proteinSourceThirdMealThirdFoodKcalCoeficient,proteinSourceFourthMealFirstFoodProteinCoeficient,proteinSourceFourthMealSecondFoodProteinCoeficient,proteinSourceFourthMealThirdFoodProteinCoeficient,proteinSourceFourthMealFirstFoodKcalCoeficient,proteinSourceFourthMealSecondFoodKcalCoeficient,proteinSourceFourthMealThirdFoodKcalCoeficient
187.20000000000002,31.46875,0,0.575,162.874763346314,884,125.35825,35.9,22.4751801570257,0.575,219.259266666667,605.781092917019,125.35825,35.9,22.4751801570257,1.16458333333333,219.259266666667,605.781092917019,51.5884766362707,32.3833333333333,0,1.16458333333333,218.6751,884,51.5884766362707
156.4,31.46875,0,2.52081666666667,162.874763346314,884,128.258485666667,32.3833333333333,0,2.52081666666667,218.6751,884,128.258485666667,26.6866666666667,22.4751801570257,9.99565217391304,212.4204,605.781092917019,371.122613043478,29.175,22.4751801570257,2.52081666666667,232.883396666667,605.781092917019,128.258485666667
147.9,31.46875,22.4751801570257,2.52081666666667,162.874763346314,605.781092917019,128.258485666667,26.6866666666667,18.5093673327764,2.58825,212.4204,570.167626501619,123.5348925,35.9,22.4751801570257,1.16458333333333,219.259266666667,605.781092917019,51.5884766362707,29.175,18.5093673327764,0.641666666666667,232.883396666667,570.167626501619,76.7596105034352
100.3,26.6866666666667,18.5093673327764,9.99565217391304,212.4204,570.167626501619,371.122613043478,35.9,0,2.52081666666667,219.259266666667,884,128.258485666667,31.46875,22.4751801570257,9.99565217391304,162.874763346314,605.781092917019,371.122613043478,35.9,18.5093673327764,2.52081666666667,219.259266666667,570.167626501619,128.258485666667
86.4,29.175,0,9.99565217391304,232.883396666667,884,371.122613043478,26.6866666666667,0,2.58825,212.4204,884,123.5348925,32.3833333333333,0,0.641666666666667,218.6751,884,76.7596105034352,26.6866666666667,22.4751801570257,0.641666666666667,212.4204,605.781092917019,76.7596105034352
188.1,26.6866666666667,22.4751801570257,0.641666666666667,212.4204,605.781092917019,76.7596105034352,32.3833333333333,0,0.575,218.6751,884,125.35825,29.175,22.4751801570257,0.575,232.883396666667,605.781092917019,125.35825,35.9,22.4751801570257,0.641666666666667,219.259266666667,605.781092917019,76.7596105034352
153.9,35.9,22.4751801570257,0.575,219.259266666667,605.781092917019,125.35825,29.175,0,1.16458333333333,232.883396666667,884,51.5884766362707,29.175,18.5093673327764,1.16458333333333,232.883396666667,570.167626501619,51.5884766362707,29.175,22.4751801570257,0.575,232.883396666667,605.781092917019,125.35825
180.4,29.175,18.5093673327764,0.641666666666667,232.883396666667,570.167626501619,76.7596105034352,26.6866666666667,18.5093673327764,1.16458333333333,212.4204,570.167626501619,51.5884766362707,32.3833333333333,18.5093673327764,9.99565217391304,218.6751,570.167626501619,371.122613043478,26.6866666666667,22.4751801570257,1.16458333333333,212.4204,605.781092917019,51.5884766362707
156.8,26.6866666666667,0,0.575,212.4204,884,125.35825,32.3833333333333,18.5093673327764,2.58825,218.6751,570.167626501619,123.5348925,26.6866666666667,22.4751801570257,1.16458333333333,212.4204,605.781092917019,51.5884766362707,31.46875,22.4751801570257,0.641666666666667,162.874763346314,605.781092917019,76.7596105034352
167.20000000000002,31.46875,22.4751801570257,0.641666666666667,162.874763346314,605.781092917019,76.7596105034352,31.46875,0,0.641666666666667,162.874763346314,884,76.7596105034352,32.3833333333333,18.5093673327764,0.641666666666667,218.6751,570.167626501619,76.7596105034352,29.175,22.4751801570257,0.641666666666667,232.883396666667,605.781092917019,76.7596105034352
246.1,35.9,0,2.58825,219.259266666667,884,123.5348925,32.3833333333333,0,2.58825,218.6751,884,123.5348925,26.6866666666667,18.5093673327764,0.641666666666667,212.4204,570.167626501619,76.7596105034352,32.3833333333333,0,0.641666666666667,218.6751,884,76.7596105034352
230.0,26.6866666666667,22.4751801570257,0.575,212.4204,605.781092917019,125.35825,26.6866666666667,0,9.99565217391304,212.4204,884,371.122613043478,35.9,22.4751801570257,9.99565217391304,219.259266666667,605.781092917019,371.122613043478,32.3833333333333,22.4751801570257,0.575,218.6751,605.781092917019,125.35825
160.0,26.6866666666667,18.5093673327764,0.575,212.4204,570.167626501619,125.35825,35.9,18.5093673327764,2.52081666666667,219.259266666667,570.167626501619,128.258485666667,31.46875,0,1.16458333333333,162.874763346314,884,51.5884766362707,31.46875,18.5093673327764,9.99565217391304,162.874763346314,570.167626501619,371.122613043478
136.4,35.9,22.4751801570257,0.575,219.259266666667,605.781092917019,125.35825,32.3833333333333,18.5093673327764,1.16458333333333,218.6751,570.167626501619,51.5884766362707,29.175,18.5093673327764,9.99565217391304,232.883396666667,570.167626501619,371.122613043478,31.46875,18.5093673327764,1.16458333333333,162.874763346314,570.167626501619,51.5884766362707
173.8,31.46875,22.4751801570257,2.52081666666667,162.874763346314,605.781092917019,128.258485666667,35.9,0,2.58825,219.259266666667,884,123.5348925,26.6866666666667,22.4751801570257,0.575,212.4204,605.781092917019,125.35825,32.3833333333333,22.4751801570257,1.16458333333333,218.6751,605.781092917019,51.5884766362707
232.20000000000002,31.46875,18.5093673327764,0.641666666666667,162.874763346314,570.167626501619,76.7596105034352,35.9,0,2.52081666666667,219.259266666667,884,128.258485666667,35.9,18.5093673327764,0.575,219.259266666667,570.167626501619,125.35825,26.6866666666667,18.5093673327764,1.16458333333333,212.4204,570.167626501619,51.5884766362707
287.5,32.3833333333333,0,2.52081666666667,218.6751,884,128.258485666667,32.3833333333333,18.5093673327764,1.16458333333333,218.6751,570.167626501619,51.5884766362707,35.9,22.4751801570257,2.58825,219.259266666667,605.781092917019,123.5348925,32.3833333333333,0,2.52081666666667,218.6751,884,128.258485666667
256.2,35.9,22.4751801570257,0.641666666666667,219.259266666667,605.781092917019,76.7596105034352,32.3833333333333,0,2.58825,218.6751,884,123.5348925,31.46875,18.5093673327764,1.16458333333333,162.874763346314,570.167626501619,51.5884766362707,31.46875,22.4751801570257,1.16458333333333,162.874763346314,605.781092917019,51.5884766362707
174.6,29.175,18.5093673327764,0.641666666666667,232.883396666667,570.167626501619,76.7596105034352,26.6866666666667,22.4751801570257,2.58825,212.4204,605.781092917019,123.5348925,31.46875,0,2.58825,162.874763346314,884,123.5348925,32.3833333333333,18.5093673327764,0.641666666666667,218.6751,570.167626501619,76.7596105034352
234.0,29.175,18.5093673327764,2.58825,232.883396666667,570.167626501619,123.5348925,26.6866666666667,0,0.575,212.4204,884,125.35825,31.46875,18.5093673327764,0.641666666666667,162.874763346314,570.167626501619,76.7596105034352,32.3833333333333,22.4751801570257,9.99565217391304,218.6751,605.781092917019,371.122613043478
231.0,26.6866666666667,0,1.16458333333333,212.4204,884,51.5884766362707,35.9,22.4751801570257,1.16458333333333,219.259266666667,605.781092917019,51.5884766362707,35.9,22.4751801570257,0.575,219.259266666667,605.781092917019,125.35825,26.6866666666667,22.4751801570257,9.99565217391304,212.4204,605.781092917019,371.122613043478
120.0,26.6866666666667,22.4751801570257,9.99565217391304,212.4204,605.781092917019,371.122613043478,31.46875,18.5093673327764,1.16458333333333,162.874763346314,570.167626501619,51.5884766362707,29.175,22.4751801570257,9.99565217391304,232.883396666667,605.781092917019,371.122613043478,29.175,22.4751801570257,9.99565217391304,232.883396666667,605.781092917019,371.122613043478
272.0,26.6866666666667,18.5093673327764,2.52081666666667,212.4204,570.167626501619,128.258485666667,31.46875,0,0.575,162.874763346314,884,125.35825,31.46875,22.4751801570257,2.58825,162.874763346314,605.781092917019,123.5348925,32.3833333333333,0,0.575,218.6751,884,125.35825
271.4,31.46875,18.5093673327764,2.58825,162.874763346314,570.167626501619,123.5348925,32.3833333333333,0,1.16458333333333,218.6751,884,51.5884766362707,26.6866666666667,0,1.16458333333333,212.4204,884,51.5884766362707,26.6866666666667,22.4751801570257,1.16458333333333,212.4204,605.781092917019,51.5884766362707
160.0,26.6866666666667,0,2.58825,212.4204,884,123.5348925,35.9,18.5093673327764,0.641666666666667,219.259266666667,570.167626501619,76.7596105034352,35.9,22.4751801570257,0.641666666666667,219.259266666667,605.781092917019,76.7596105034352,29.175,22.4751801570257,1.16458333333333,232.883396666667,605.781092917019,51.5884766362707
90.0,29.175,0,2.58825,232.883396666667,884,123.5348925,32.3833333333333,0,2.52081666666667,218.6751,884,128.258485666667,29.175,18.5093673327764,9.99565217391304,232.883396666667,570.167626501619,371.122613043478,32.3833333333333,0,0.575,218.6751,884,125.35825
200.0,35.9,18.5093673327764,0.641666666666667,219.259266666667,570.167626501619,76.7596105034352,31.46875,22.4751801570257,0.641666666666667,162.874763346314,605.781092917019,76.7596105034352,32.3833333333333,18.5093673327764,0.575,218.6751,570.167626501619,125.35825,32.3833333333333,22.4751801570257,0.575,218.6751,605.781092917019,125.35825
230.4,26.6866666666667,18.5093673327764,1.16458333333333,212.4204,570.167626501619,51.5884766362707,29.175,22.4751801570257,2.52081666666667,232.883396666667,605.781092917019,128.258485666667,31.46875,18.5093673327764,9.99565217391304,162.874763346314,570.167626501619,371.122613043478,35.9,22.4751801570257,1.16458333333333,219.259266666667,605.781092917019,51.5884766362707
