totalProteinIdealValue,totalLipidIdealValue,totalCaloriesIdealValue,firstMealProteinFoodTotalGrams,firstMealProteinFoodTotalKcal,firstMealLipidFoodTotalGrams,firstMealLipidFoodTotalKcal,firstMealCarboFoodTotalGrams,firstMealCarboFoodTotalKcal,secondMealProteinFoodTotalGrams,secondMealProteinFoodTotalKcal,secondMealLipidFoodTotalGrams,secondMealLipidFoodTotalKcal,secondMealCarboFoodTotalGrams,secondMealCarboFoodTotalKcal,thirdMealProteinFoodTotalGrams,thirdMealProteinFoodTotalKcal,thirdMealLipidFoodTotalGrams,thirdMealLipidFoodTotalKcal,thirdMealCarboFoodTotalGrams,thirdMealCarboFoodTotalKcal,fourthMealProteinFoodTotalGrams,fourthMealProteinFoodTotalKcal,fourthMealLipidFoodTotalGrams,fourthMealLipidFoodTotalKcal,fourthMealCarboFoodTotalGrams,fourthMealCarboFoodTotalKcal,totalProteinCalculated,totalLipidCalculated,totalCaloriesCalculated
273.0,130,3955.3993,200,424.84080000000006,4,35.36,432,331.60151737484006,228,498.57922799999994,18,159.12,413,529.7075458033348,134,293.80741733333383,17,150.28,673,347.19044776210177,209,486.72629903333404,24,145.38746230008456,1072,553.0284695408219,275.1880785710215,130.31835666666785,3955.629187147787
241.29999999999998,127,3133.692875,114,249.9555640000004,32,193.8499497334461,239,183.4554691032101,272,577.783488,9,79.56,226,283.309645,116,188.93472548172426,39,236.25462623763744,164,202.5972237,220,467.32488000000006,16,96.92497486672305,303,374.31072427500004,243.2017675699455,127.21621333333242,3134.2612703977647
147.20000000000002,92,2055.2568,74,162.2518573333336,13,114.92,37,137.31536682608686,115,251.47636499999996,32,193.8499497334461,137,171.7408025,100,212.42040000000003,16,91.22682024025904,86,107.80809500000001,91,148.21603464514575,43,260.4858699543182,165,203.832572625,148.1992001953614,93.12977999999998,2055.544133857592
155.20000000000002,97,2318.4163750000002,114,242.15925600000003,7,61.879999999999995,208,159.6599898471452,136,221.50967815098704,25,221.0,198,253.9518016200007,87,190.7555620000003,13,114.92,127,159.2049775,145,308.00958,10,88.4,241,297.719090925,156.44278283333324,97.35585999999992,2319.1699360431285
118.0,59,3072.09325,39,85.51111400000013,9,79.56,872,449.8515162682805,48,111.78403040000018,21,119.73520156533999,186,690.2880602608691,37,60.26366243813619,10,88.4,126,467.6144924347823,44,96.47407733333348,26,148.24358289042095,526,674.6396346066686,118.74493726234579,59.01464999999931,3072.365372197811
178.20000000000002,99,3592.4494999999997,82,179.79259866666695,30,171.0502879504857,294,368.55325500000004,140,306.14513999999997,31,187.7921388042759,466,584.169445,84,183.68708399999997,10,88.4,362,447.19631085000003,100,212.42040000000003,25,151.44527322925475,192,712.5554170434777,179.7333615950135,99.37377333333306,3593.207350544161
165.29999999999998,87,1390.8988000000002,124,263.401296,3,18.17343278751057,3,2.3027883151030557,186,395.10194400000006,3,26.52,3,3.706046775,99,216.48834899999997,7,39.91173385511333,7,25.978582913043457,141,308.3318909999999,13,78.75154207921247,13,16.059536025,166.47341685725874,70.3612933333334,1394.7271427499827
100.69999999999999,53,1646.4312,68,158.36070973333358,3,26.52,116,145.41557,78,127.04231541012493,29,165.3486116854695,161,201.8267825,61,129.576444,4,35.36,45,167.00517586956508,89,207.26622303333366,7,39.91173385511333,317,243.32796529588956,101.41749071806015,53.32694666666649,1646.9615313828212
171.60000000000002,78,2078.64385,115,267.81590616666705,4,22.80670506006476,163,125.11816512059937,175,407.5459441666673,4,24.231243716680762,154,193.051705,118,250.65607200000002,6,34.21005759009714,103,132.10624023666702,158,335.624232,11,66.6359202208721,431,222.3463343023267,173.03212575683085,78.50987333333312,2082.1485255806306
189.0,90,2915.5076000000004,101,220.86185099999997,17,102.98278579589324,338,259.447483501611,159,370.28460070000057,7,61.879999999999995,120,445.34713565217356,89,195.14074733333365,25,142.54190662540475,320,245.63075361099263,119,193.82096838211368,39,236.25462623763744,345,442.49177555000125,190.6214386631571,90.07677333333294,2916.6846343891407
208.0,104,2865.45375,120,279.4600760000004,12,72.69373115004228,429,221.3145647696013,141,229.65341631830276,48,290.77492460016913,92,341.43280399999975,116,254.34074933333375,13,114.92,163,204.3339475,184,390.853536,12,72.69373115004228,319,394.076307075,209.69636387972514,104.1645466666666,2866.5477878965007
105.8,46,1740.4685999999997,55,120.27130499999998,4,35.36,151,193.6703133566672,102,216.668808,3,26.52,218,279.6034987533341,61,129.576444,2,17.68,55,204.1174371739129,108,229.41403200000002,2,11.40335253003238,221,277.0417325,106.57205954230697,46.62587333333302,1741.326923313948
120.0,75,2561.6647999999996,57,92.83861510739898,29,165.3486116854695,203,254.4772475,82,174.184728,30,171.0502879504857,821,423.5413931837824,71,165.3472116333336,12,72.69373115004228,219,274.53456750000004,82,190.96438526666697,7,61.879999999999995,417,515.140501725,120.85628417851423,75.33504666666649,2562.0012807021617
154.0,77,1778.0896000000002,86,188.06058599999997,17,96.92849650527523,93,71.38643776819472,122,266.783622,26,148.24358289042095,32,118.75923617391295,101,235.2122306333337,6,36.34686557502114,110,84.43557155377871,140,326.0367553333338,11,66.6359202208721,182,139.70249111625205,155.11791727544033,77.30601333333317,1778.5317957703885
229.89999999999998,121,4037.504075,164,348.369456,6,53.04,530,406.8259356682065,194,451.793789533334,14,123.75999999999999,1233,636.0859169252177,112,182.4197349478717,38,230.19681530846725,515,395.31199409269124,192,407.847168,14,123.75999999999999,1315,678.3884677669597,231.76860179300098,121.11894333333346,4037.7992782426545
246.40000000000003,112,3604.5054,140,306.14513999999997,21,119.73520156533999,236,295.84547000000003,223,519.3299745666675,4,35.36,427,527.493990975,160,372.6134346666672,6,36.34686557502114,407,312.41161474898126,189,307.8333027245335,25,221.0,446,550.96562055,248.3523379492993,116.1894633333305,3605.080615372235
217.6,128,4295.2044000000005,127,295.76191376666713,22,125.43687783035618,571,438.29737597461497,122,266.783622,52,315.0061683168499,1372,707.793899449634,78,171.02222800000027,42,239.47040313067998,350,448.9046998333346,138,224.76717341791334,60,363.46865575021144,910,698.5124555812603,219.31101353551085,128.33954333333588,4295.225473051456
190.89999999999998,83,2730.3498000000004,93,151.47352991207202,29,165.3486116854695,179,229.58268934333398,128,280.6518613333338,33,188.1553167455343,274,351.4282507266676,106,246.85640046666705,7,39.91173385511333,70,259.7858291304346,117,190.5634731151874,42,239.47040313067998,105,389.67874369565186,192.4189635437294,83.40441333333274,2732.9068431401374
305.9,133,3577.6793250000005,216,458.82806400000004,4,35.36,441,227.50518196595377,323,686.1178920000001,9,51.31508638514571,262,336.0372324466676,189,413.2959389999999,10,88.4,171,214.3626075,273,635.7716729000009,6,34.21005759009714,321,396.547004925,308.5016730999156,133.72496333333302,3577.750738712848
220.00000000000003,100,2163.777,160,339.87264000000005,5,30.289054645850953,122,62.937941496250254,210,342.0370030272594,24,212.16,76,95.27227,124,271.15712399999995,17,102.98278579589324,114,58.810863365348595,191,417.66944099999995,12,106.08,242,124.84411345977509,221.73878963454547,100.27833333333334,2164.11323679037
275.1,131,3241.5423750000004,130,285.03704666666715,36,205.26034554058285,124,159.0405222266671,261,607.8256653000009,11,66.6359202208721,242,298.95443985,156,341.13315599999993,23,139.32965137091438,134,167.980055,246,400.6719178319325,31,274.04,236,295.84547000000003,276.56968615985477,132.3392066666656,3241.754190007643
301.29999999999995,131,4688.2823,185,301.3183121906809,21,185.64,588,451.34650976019896,250,548.1481666666675,21,185.64,537,673.1738025000001,222,471.57328800000005,3,18.17343278751057,358,448.782535,273,635.7716729000009,5,28.50838132508095,965,740.7302413581497,303.57039460468496,131.10878333333636,4688.806342488278
319.7,139,3907.9876249999998,220,512.3434726666675,2,17.68,201,251.97008250000002,331,703.111524,5,30.289054645850953,356,439.7842173,148,324.5037146666672,29,175.67651694593553,228,281.6595549,256,559.8082559999999,34,193.85699301055047,544,417.57228113868746,322.24774281319884,139.19329000000056,3908.2556677743564
198.0,110,3189.2214000000004,79,173.21482066666695,30,181.73432787510572,221,283.45125332333413,159,347.693409,17,150.28,372,459.5498001,78,171.02222800000027,28,169.61870601676534,241,297.719090925,179,380.23251600000003,10,88.4,380,487.3822455333347,199.67331849107507,110.99001333333173,3190.298397440214
76.5,45,1674.41725,24,52.62222400000009,13,78.75154207921247,159,203.93099221000057,49,114.11286436666684,10,60.57810929170191,266,328.60281405,43,94.03029299999999,5,44.2,257,197.27219899382845,28,61.39259466666677,21,119.73520156533999,87,322.87667334782583,77.18298613397042,45.03057666666658,1678.1055075712395
140.8,64,2599.0309,99,210.296196,2,17.68,381,292.4541160180881,113,263.15823823333375,6,53.04,899,463.78040496007355,59,129.018309,17,96.92849650527523,570,294.054316826743,79,128.67106304358808,28,169.61870601676534,375,480.9693212500013,141.79921372387116,64.29358999999967,2599.669167853834
190.4,119,3569.8287250000008,64,140.3259306666669,36,218.08119345012685,690,355.9604887902678,190,403.59876,31,176.75196421550189,392,491.40434,84,184.1777840000003,33,199.90776066261628,264,330.94578,144,305.885376,17,150.28,167,619.7747637826083,192.01160897860868,120.00042999999967,3577.094141567771
131.1,57,1840.2489000000005,79,183.97788336666696,4,22.80670506006476,126,161.60569194000044,110,240.54260999999997,16,91.22682024025904,288,221.06767824989336,65,142.51852333333358,12,72.69373115004228,122,152.93706500000002,99,161.24601571285086,25,151.44527322925475,191,239.4342575,132.00064829132103,57.86717666666641,1841.5022547823623
201.60000000000002,96,4516.3568000000005,89,189.054156,18,109.04059672506342,1174,605.648715709818,174,283.40208822258637,23,203.32,1132,868.9187908988864,99,210.296196,6,36.34686557502114,532,657.2056281,115,251.47636499999996,12,106.08,806,995.69123355,203.12809490435387,98.60011333333371,4516.4806357813395
283.8,129,3256.469100000001,143,313.54075133333384,33,188.1553167455343,120,150.4299,242,529.1937419999999,32,193.8499497334461,331,254.0743107663705,146,237.79715448561845,44,250.87375566071236,44,163.2939497391303,209,457.03095899999994,33,199.90776066261628,258,318.72002265000003,286.0809769048258,129.78481333333337,3256.867572776785
95.2,56,1584.8532,61,129.576444,5,44.2,278,143.41596504883253,86,200.27972113333362,14,79.82346771022667,255,195.73700678375974,48,111.78403040000018,11,66.6359202208721,269,138.77300215156816,61,142.05887196666689,14,84.80935300838267,67,248.65215073913024,96.08383092236654,56.140236666666546,1585.7459331627751
176.4,98,2666.6576,103,239.86989856666702,7,61.879999999999995,63,233.80724621739114,106,232.41482266666705,41,248.37024809597781,619,319.3326703785156,99,230.55456270000036,11,66.6359202208721,192,237.1869936,126,275.530626,31,187.7921388042759,435,333.9043056899431,177.71162123322983,98.15040333333314,2667.279432940297
247.8,118,3035.7062,157,255.713378453713,19,167.96,240,184.22306520824446,269,571.410876,11,66.6359202208721,356,273.2642133922293,158,257.34212608717615,19,167.96,146,183.023045,194,424.22969399999994,35,199.55866927556667,371,284.77815496774457,249.732327550411,118.02885333333572,3036.0991426055743
268.8,128,2849.656750000001,133,291.6148246666671,30,181.73432787510572,126,96.71710923432835,216,351.80948882803824,68,387.71398602110094,90,115.43263710000032,176,409.87477813333396,8,48.462487433361524,88,112.86746738666697,195,317.60578852531233,57,324.99554710592287,57,211.53988943478245,271.1019155314386,123.46030999999994,2850.3683317446203
