totalProteinIdealValue,totalLipidIdealValue,totalCaloriesIdealValue,firstMealProteinFoodTotalGrams,firstMealProteinFoodTotalKcal,firstMealLipidFoodTotalGrams,firstMealLipidFoodTotalKcal,firstMealCarboFoodTotalGrams,firstMealCarboFoodTotalKcal,secondMealProteinFoodTotalGrams,secondMealProteinFoodTotalKcal,secondMealLipidFoodTotalGrams,secondMealLipidFoodTotalKcal,secondMealCarboFoodTotalGrams,secondMealCarboFoodTotalKcal,thirdMealProteinFoodTotalGrams,thirdMealProteinFoodTotalKcal,thirdMealLipidFoodTotalGrams,thirdMealLipidFoodTotalKcal,thirdMealCarboFoodTotalGrams,thirdMealCarboFoodTotalKcal,fourthMealProteinFoodTotalGrams,fourthMealProteinFoodTotalKcal,fourthMealLipidFoodTotalGrams,fourthMealLipidFoodTotalKcal,fourthMealCarboFoodTotalGrams,fourthMealCarboFoodTotalKcal,totalProteinCalculated,totalLipidCalculated,totalCaloriesCalculated
145.8,81,3311.6712999999995,62,144.38770593333356,10,60.57810929170191,371,458.314451175,126,205.22220181635566,20,176.8,797,611.7740957123785,70,163.0183776666669,5,44.2,369,455.843753325,65,142.13881499999997,37,210.96202180559905,1238,638.6653407570312,146.99145059549676,81.24592666666669,3311.9048724830463
118.8,66,2580.69365,73,170.00487956666692,9,51.31508638514571,236,295.84547000000003,79,183.97788336666696,12,72.69373115004228,419,517.611199575,46,100.59054599999999,19,108.33184903530761,240,307.82036560000086,85,185.87383499999999,20,121.15621858340381,372,466.33269,119.53357467009207,66.7042499999996,2581.5537542622405
174.4,109,3605.6330750000006,75,164.00632499999998,14,123.75999999999999,117,434.21345726086923,109,253.84290236666706,37,224.13900437929703,1171,604.1010614107298,51,111.82222600000019,37,210.96202180559905,108,400.8124220869562,75,122.15607250973551,54,327.1217901751903,1219,628.8635301961398,175.6234514139903,109.03540333333329,3605.800813191072
151.8,69,2089.5385,100,212.42040000000003,5,30.289054645850953,137,175.7141253633338,156,331.375824,4,35.36,203,260.36472590333403,83,181.98519133333363,8,70.72,216,165.80075868742003,133,282.519132,11,62.71843891517809,544,280.6413129013126,153.06003274778905,69.28598999999986,2089.9089637497523
287.5,125,2426.98435,149,326.69630733333383,17,102.98278579589324,17,63.09084421739126,296,689.3348541333344,5,28.50838132508095,9,11.2822425,171,373.93442099999993,18,102.63017277029142,18,9.285925794528726,309,656.379036,9,54.52029836253171,9,11.118140325,289.9805796969304,120.42610999999988,2429.7634095573876
114.0,57,2122.600375,42,92.08889200000014,14,84.80935300838267,201,248.305133925,57,124.9777820000002,26,148.24358289042095,98,363.7001607826084,37,81.1259286666668,15,90.86716393755286,69,256.0746029999998,82,190.96438526666697,2,17.68,344,424.9600302,114.87643938249502,57.10260999999999,2123.797015677299
131.1,57,2889.0809,71,155.25932099999997,9,54.52029836253171,294,368.55325500000004,101,214.54460400000002,1,8.84,521,643.616789925,79,183.97788336666696,4,22.80670506006476,484,371.51651483662636,71,165.3472116333336,6,53.04,175,649.4645728260865,132.24468137845835,57.867163333333096,2891.4871560103097
205.8,98,2791.0748,150,318.6306,6,36.34686557502114,163,204.3339475,198,420.592392,15,90.86716393755286,632,326.0391723412308,150,318.6306,6,36.34686557502114,163,204.3339475,158,367.9557667333339,17,96.92849650527523,100,371.122613043478,207.4413099295476,98.05012999999981,2792.1284307108785
133.20000000000002,74,1316.6896000000002,73,118.89857724280922,21,119.73520156533999,21,25.942327425000002,150,318.6306,6,53.04,19,23.8180675,87,202.6085551000003,10,57.0167626501619,10,7.67596105034352,132,307.40608360000044,9,79.56,9,11.118140325,133.58323303982735,74.69010666666658,1325.4502764586555
200.20000000000002,91,2851.6429500000004,130,302.74841566666714,5,30.289054645850953,310,237.9547925606491,157,343.31990699999994,12,106.08,110,408.2348743478258,98,214.8740813333337,12,106.08,492,253.81530505045183,154,336.75965399999995,12,106.08,317,406.57939956333445,201.65054856582162,91.62025666666622,2852.815484168096
144.9,69,2204.5944500000005,77,168.37982699999998,7,61.879999999999995,409,210.99686944234716,126,293.4330798000004,11,62.71843891517809,238,305.25519588666754,101,214.54460400000002,6,34.21005759009714,251,192.66662236362234,104,169.38975388016658,37,210.96202180559905,365,280.1725783375385,146.0871145263653,69.37604666666644,2204.609049021214
187.00000000000003,85,2697.841225,92,201.71852533333364,19,115.09840765423363,178,223.137685,137,300.3851953333338,16,141.44,713,367.82583841661005,90,146.5872870116826,30,171.0502879504857,180,222.3628065,118,258.72593466666706,13,114.92,118,437.92468339130403,188.49866816155202,85.2277666666665,2701.176651257617
140.6,74,1730.8524,74,162.2518573333336,10,88.4,186,95.9545665434635,142,301.636968,12,68.42011518019429,121,149.477219925,95,201.79938,10,57.0167626501619,69,88.49835511000025,135,314.39258550000045,5,44.2,207,158.89239374211084,141.63723181321072,74.2242966666666,1730.9402039842619
277.2,132,2479.8792,152,247.5696402863973,38,230.19681530846725,38,19.603621121782865,286,666.0465144666676,6,53.04,21,25.942327425000002,139,304.77038066666717,30,181.73432787510572,30,15.476542990881208,223,363.2107222622802,40,228.0670506006476,40,148.4490452173912,279.36989197611973,118.29484333333316,2484.106988221294
153.3,73,1928.727625,82,133.5573059439775,26,148.24358289042095,136,104.39307028467186,114,185.67723021479796,34,205.96557159178647,146,187.25738907333385,103,218.79301200000003,6,36.34686557502114,102,130.82365538000036,126,205.22220181635566,17,150.28,180,222.3628065,154.4022912359988,74.52019999999993,1928.922691270365
281.40000000000003,134,2497.7775,193,449.46495556666736,4,35.36,4,14.84490452173912,290,675.3618503333344,6,53.04,6,22.26735678260868,157,344.2370486666672,16,141.44,19,14.584325995652687,214,469.2148306666674,40,228.0670506006476,40,51.30339426666681,283.6378054838356,129.8775433333331,2499.185717400648
220.5,105,2797.416875,120,195.44971601557683,37,210.96202180559905,123,154.1906475,201,468.09562730000073,16,91.22682024025904,543,280.12542813494986,111,180.79098731440854,37,210.96202180559905,136,168.0074538,137,300.3851953333338,44,250.87375566071236,556,286.83193009766507,222.3461555592536,105.19576333333319,2797.9016050080536
246.0,123,2667.14755,117,256.5333420000004,30,181.73432787510572,75,96.19386425000026,208,454.8442079999999,40,228.0670506006476,153,117.44220407025584,118,258.72593466666706,35,199.55866927556667,146,75.31917588895521,184,299.6895645572178,66,376.3106334910686,160,122.81537680549631,248.06491615298955,123.42844333333406,2667.2343514809963
156.20000000000002,71,2489.9943749999998,96,203.923584,3,18.17343278751057,224,276.7181592,125,203.59345418289251,18,159.12,745,384.3341509402167,72,117.26982960934609,25,142.54190662540475,186,238.56078334000065,121,281.7889099666671,6,34.21005759009714,348,429.9014259,157.49620161120515,71.34379666666662,2490.1356941421186
